"subject","trial","difference","difficulty","referenceSelection"
1,95,"moderate","easier",1
1,96,"moderate","easier",0
1,97,"moderate","easier",0
1,98,"moderate","easier",1
1,99,"moderate","easier",1
1,100,"moderate","easier",0
1,101,"moderate","easier",0
1,102,"moderate","easier",0
1,103,"moderate","easier",1
1,104,"moderate","easier",1
1,105,"moderate","easier",1
1,106,"moderate","easier",0
1,107,"moderate","easier",0
1,108,"moderate","easier",0
1,109,"moderate","easier",1
1,110,"moderate","easier",0
1,111,"moderate","easier",1
1,112,"moderate","easier",0
1,113,"moderate","easier",0
1,114,"moderate","easier",1
1,115,"moderate","easier",0
1,116,"moderate","easier",0
1,117,"moderate","easier",0
1,118,"moderate","easier",1
1,119,"moderate","easier",0
1,120,"moderate","easier",1
1,121,"moderate","easier",0
1,122,"moderate","easier",1
1,123,"moderate","easier",0
1,124,"moderate","easier",0
1,125,"moderate","easier",0
1,126,"moderate","easier",0
1,127,"moderate","easier",0
1,128,"moderate","easier",0
1,129,"moderate","easier",0
1,130,"moderate","easier",1
1,131,"moderate","easier",1
1,132,"moderate","easier",0
1,133,"moderate","easier",0
1,134,"moderate","easier",1
1,135,"moderate","easier",1
1,136,"moderate","easier",0
1,137,"moderate","easier",1
1,138,"moderate","easier",1
1,139,"moderate","easier",0
1,140,"moderate","easier",0
1,141,"moderate","easier",0
1,142,"moderate","easier",0
1,143,"moderate","easier",1
1,144,"moderate","easier",0
1,145,"moderate","easier",0
1,146,"moderate","easier",0
1,147,"moderate","easier",0
1,148,"moderate","easier",0
1,149,"moderate","easier",0
1,150,"moderate","easier",0
1,151,"moderate","easier",1
1,152,"moderate","easier",0
1,153,"moderate","easier",0
1,154,"moderate","easier",0
1,155,"moderate","easier",0
1,156,"moderate","easier",0
1,157,"moderate","easier",0
1,158,"moderate","easier",0
1,159,"moderate","easier",0
1,160,"moderate","easier",0
1,161,"moderate","easier",0
1,162,"moderate","easier",0
1,163,"moderate","easier",0
1,164,"moderate","easier",0
1,165,"moderate","easier",0
1,166,"moderate","easier",0
1,167,"moderate","easier",0
1,168,"moderate","easier",0
1,169,"moderate","easier",1
1,170,"moderate","easier",0
1,171,"moderate","easier",1
1,172,"moderate","easier",1
1,173,"moderate","easier",1
1,174,"moderate","easier",1
1,175,"moderate","easier",1
1,1,"extreme","easier",0
1,2,"extreme","easier",1
1,3,"extreme","easier",0
1,4,"extreme","easier",1
1,5,"extreme","easier",1
1,6,"extreme","easier",0
1,7,"extreme","easier",0
1,8,"extreme","easier",1
1,9,"extreme","easier",1
1,10,"extreme","easier",0
1,11,"extreme","easier",1
1,12,"extreme","easier",0
1,13,"extreme","easier",1
1,14,"extreme","easier",1
1,15,"extreme","easier",0
1,16,"extreme","easier",1
1,17,"extreme","easier",1
1,18,"extreme","easier",1
1,19,"extreme","easier",1
1,20,"extreme","easier",0
1,21,"extreme","easier",0
1,22,"extreme","easier",0
1,23,"extreme","easier",1
1,24,"extreme","easier",0
1,25,"extreme","easier",1
1,26,"extreme","easier",1
1,27,"extreme","easier",0
1,28,"extreme","easier",1
1,29,"extreme","easier",0
1,30,"extreme","easier",0
1,31,"extreme","easier",1
1,32,"extreme","easier",1
1,33,"extreme","easier",0
1,34,"extreme","easier",1
1,35,"extreme","easier",1
1,36,"extreme","easier",0
1,37,"extreme","easier",0
1,38,"extreme","easier",0
1,39,"extreme","easier",1
1,40,"extreme","easier",0
1,41,"extreme","easier",1
1,42,"extreme","easier",0
1,43,"extreme","easier",0
1,44,"extreme","easier",0
1,45,"extreme","easier",1
1,46,"extreme","easier",0
1,47,"extreme","easier",1
1,48,"extreme","easier",1
1,49,"extreme","easier",0
1,50,"extreme","easier",0
1,51,"extreme","easier",0
1,52,"extreme","easier",1
1,53,"extreme","easier",0
1,54,"extreme","easier",0
1,55,"extreme","easier",0
1,56,"extreme","easier",1
1,57,"extreme","easier",1
1,58,"extreme","easier",0
1,59,"extreme","easier",0
1,60,"extreme","easier",0
1,61,"extreme","easier",1
1,62,"extreme","easier",0
1,63,"extreme","easier",0
1,64,"extreme","easier",0
1,65,"extreme","easier",0
1,66,"extreme","easier",1
1,67,"extreme","easier",0
1,68,"extreme","easier",1
1,69,"extreme","easier",0
1,70,"extreme","easier",1
1,71,"extreme","easier",1
1,72,"extreme","easier",0
1,73,"extreme","easier",0
1,74,"extreme","easier",0
1,75,"extreme","easier",0
1,76,"extreme","easier",0
1,77,"extreme","easier",1
1,78,"extreme","easier",1
1,79,"extreme","easier",0
1,80,"extreme","easier",1
1,81,"extreme","easier",0
1,82,"extreme","easier",0
1,83,"extreme","easier",1
1,84,"extreme","easier",0
1,85,"extreme","easier",0
1,86,"extreme","easier",0
1,87,"extreme","easier",0
1,88,"extreme","easier",0
1,89,"extreme","easier",0
1,90,"extreme","easier",0
1,91,"extreme","easier",1
1,92,"extreme","easier",0
1,93,"extreme","easier",0
1,94,"extreme","easier",0
1,95,"extreme","easier",0
1,96,"extreme","easier",1
1,97,"extreme","easier",0
1,98,"extreme","easier",0
1,99,"extreme","easier",0
1,100,"extreme","easier",1
1,101,"extreme","easier",1
1,102,"extreme","easier",0
1,103,"extreme","easier",0
1,104,"extreme","easier",1
1,105,"extreme","easier",1
1,106,"extreme","easier",0
1,107,"extreme","easier",0
1,108,"extreme","easier",0
1,109,"extreme","easier",0
1,110,"extreme","easier",0
1,111,"extreme","easier",1
1,112,"extreme","easier",0
1,113,"extreme","easier",1
1,114,"extreme","easier",1
1,115,"extreme","easier",1
1,116,"extreme","easier",0
1,117,"extreme","easier",1
1,118,"extreme","easier",0
1,119,"extreme","easier",1
1,120,"extreme","easier",0
1,121,"extreme","easier",0
1,122,"extreme","easier",0
1,123,"extreme","easier",1
1,124,"extreme","easier",1
1,125,"extreme","easier",0
1,126,"extreme","easier",1
1,127,"extreme","easier",0
1,128,"extreme","easier",0
1,129,"extreme","easier",0
1,130,"extreme","easier",0
1,131,"extreme","easier",0
1,132,"extreme","easier",0
1,133,"extreme","easier",1
1,134,"extreme","easier",0
1,135,"extreme","easier",1
1,136,"extreme","easier",1
1,137,"extreme","easier",0
1,138,"extreme","easier",0
1,139,"extreme","easier",0
1,140,"extreme","easier",0
1,141,"extreme","easier",0
1,142,"extreme","easier",1
1,143,"extreme","easier",0
1,144,"extreme","easier",0
1,145,"extreme","easier",0
1,146,"extreme","easier",0
1,147,"extreme","easier",0
1,148,"extreme","easier",1
1,149,"extreme","easier",0
1,150,"extreme","easier",0
1,151,"extreme","easier",0
1,152,"extreme","easier",0
1,153,"extreme","easier",0
1,154,"extreme","easier",0
1,155,"extreme","easier",0
1,156,"extreme","easier",0
1,157,"extreme","easier",1
1,158,"extreme","easier",1
1,159,"extreme","easier",1
1,160,"extreme","easier",1
1,161,"extreme","easier",0
1,162,"extreme","easier",0
1,163,"extreme","easier",0
1,164,"extreme","easier",0
1,165,"extreme","easier",0
1,166,"extreme","easier",0
1,167,"extreme","easier",1
1,168,"extreme","easier",0
1,169,"extreme","easier",0
1,170,"extreme","easier",0
1,171,"extreme","easier",0
1,172,"extreme","easier",0
1,173,"extreme","easier",0
1,174,"extreme","easier",1
1,175,"extreme","easier",1
1,1,"moderate","harder",1
1,2,"moderate","harder",0
1,3,"moderate","harder",0
1,4,"moderate","harder",1
1,5,"moderate","harder",1
1,6,"moderate","harder",0
1,7,"moderate","harder",1
1,8,"moderate","harder",1
1,9,"moderate","harder",1
1,10,"moderate","harder",0
1,11,"moderate","harder",1
1,12,"moderate","harder",0
1,13,"moderate","harder",1
1,14,"moderate","harder",1
1,15,"moderate","harder",1
1,16,"moderate","harder",1
1,17,"moderate","harder",1
1,18,"moderate","harder",0
1,19,"moderate","harder",1
1,20,"moderate","harder",1
1,21,"moderate","harder",0
1,22,"moderate","harder",1
1,23,"moderate","harder",1
1,24,"moderate","harder",1
1,25,"moderate","harder",1
1,26,"moderate","harder",1
1,27,"moderate","harder",0
1,28,"moderate","harder",1
1,29,"moderate","harder",1
1,30,"moderate","harder",1
1,31,"moderate","harder",0
1,32,"moderate","harder",1
1,33,"moderate","harder",1
1,34,"moderate","harder",1
1,35,"moderate","harder",1
1,36,"moderate","harder",1
1,37,"moderate","harder",0
1,38,"moderate","harder",1
1,39,"moderate","harder",0
1,40,"moderate","harder",0
1,41,"moderate","harder",0
1,42,"moderate","harder",1
1,43,"moderate","harder",1
1,44,"moderate","harder",1
1,45,"moderate","harder",1
1,46,"moderate","harder",1
1,47,"moderate","harder",1
1,48,"moderate","harder",1
1,49,"moderate","harder",0
1,50,"moderate","harder",0
1,51,"moderate","harder",0
1,52,"moderate","harder",1
1,53,"moderate","harder",0
1,54,"moderate","harder",0
1,55,"moderate","harder",0
1,56,"moderate","harder",1
1,57,"moderate","harder",1
1,58,"moderate","harder",1
1,59,"moderate","harder",1
1,60,"moderate","harder",1
1,61,"moderate","harder",1
1,62,"moderate","harder",1
1,63,"moderate","harder",0
1,64,"moderate","harder",1
1,65,"moderate","harder",1
1,66,"moderate","harder",1
1,67,"moderate","harder",1
1,68,"moderate","harder",1
1,69,"moderate","harder",1
1,70,"moderate","harder",0
1,71,"moderate","harder",1
1,72,"moderate","harder",1
1,73,"moderate","harder",1
1,74,"moderate","harder",1
1,75,"moderate","harder",1
1,76,"moderate","harder",0
1,77,"moderate","harder",0
1,78,"moderate","harder",1
1,79,"moderate","harder",1
1,80,"moderate","harder",1
1,81,"moderate","harder",1
1,82,"moderate","harder",0
1,83,"moderate","harder",1
1,84,"moderate","harder",1
1,85,"moderate","harder",1
1,86,"moderate","harder",1
1,87,"moderate","harder",1
1,88,"moderate","harder",0
1,89,"moderate","harder",1
1,90,"moderate","harder",1
1,91,"moderate","harder",1
1,92,"moderate","harder",0
1,93,"moderate","harder",0
1,94,"moderate","harder",1
1,95,"moderate","harder",0
1,96,"moderate","harder",1
1,97,"moderate","harder",1
1,98,"moderate","harder",1
1,99,"moderate","harder",1
1,100,"moderate","harder",1
1,101,"moderate","harder",1
1,102,"moderate","harder",0
1,103,"moderate","harder",1
1,104,"moderate","harder",0
1,105,"moderate","harder",1
1,106,"moderate","harder",1
1,107,"moderate","harder",1
1,108,"moderate","harder",0
1,109,"moderate","harder",1
1,110,"moderate","harder",1
1,111,"moderate","harder",1
1,112,"moderate","harder",1
1,113,"moderate","harder",0
1,114,"moderate","harder",1
1,115,"moderate","harder",1
1,116,"moderate","harder",1
1,117,"moderate","harder",0
1,118,"moderate","harder",1
1,119,"moderate","harder",1
1,120,"moderate","harder",1
1,121,"moderate","harder",0
1,122,"moderate","harder",0
1,123,"moderate","harder",1
1,124,"moderate","harder",1
1,125,"moderate","harder",1
1,126,"moderate","harder",0
1,127,"moderate","harder",0
1,128,"moderate","harder",0
1,129,"moderate","harder",0
1,130,"moderate","harder",0
1,131,"moderate","harder",1
1,132,"moderate","harder",1
1,133,"moderate","harder",1
1,134,"moderate","harder",1
1,135,"moderate","harder",1
1,136,"moderate","harder",1
1,137,"moderate","harder",1
1,138,"moderate","harder",0
1,139,"moderate","harder",1
1,140,"moderate","harder",0
1,141,"moderate","harder",0
1,142,"moderate","harder",1
1,143,"moderate","harder",0
1,144,"moderate","harder",0
1,145,"moderate","harder",0
1,146,"moderate","harder",0
1,147,"moderate","harder",0
1,148,"moderate","harder",1
1,149,"moderate","harder",1
1,150,"moderate","harder",1
1,151,"moderate","harder",0
1,152,"moderate","harder",0
1,153,"moderate","harder",1
1,154,"moderate","harder",1
1,155,"moderate","harder",0
1,156,"moderate","harder",1
1,157,"moderate","harder",1
1,158,"moderate","harder",1
1,159,"moderate","harder",1
1,160,"moderate","harder",0
1,161,"moderate","harder",1
1,162,"moderate","harder",1
1,163,"moderate","harder",1
1,164,"moderate","harder",0
1,165,"moderate","harder",1
1,166,"moderate","harder",1
1,167,"moderate","harder",0
1,168,"moderate","harder",1
1,169,"moderate","harder",1
1,170,"moderate","harder",1
1,171,"moderate","harder",0
1,172,"moderate","harder",1
1,173,"moderate","harder",1
1,174,"moderate","harder",0
1,175,"moderate","harder",0
1,1,"extreme","harder",1
1,2,"extreme","harder",0
1,3,"extreme","harder",1
1,4,"extreme","harder",0
1,5,"extreme","harder",1
1,6,"extreme","harder",1
1,7,"extreme","harder",1
1,8,"extreme","harder",0
1,9,"extreme","harder",0
1,10,"extreme","harder",1
1,11,"extreme","harder",0
1,12,"extreme","harder",1
1,13,"extreme","harder",0
1,14,"extreme","harder",1
1,15,"extreme","harder",0
1,16,"extreme","harder",0
1,17,"extreme","harder",0
1,18,"extreme","harder",0
1,19,"extreme","harder",1
1,20,"extreme","harder",1
1,21,"extreme","harder",1
1,22,"extreme","harder",1
1,23,"extreme","harder",0
1,24,"extreme","harder",0
1,25,"extreme","harder",0
1,26,"extreme","harder",0
1,27,"extreme","harder",0
1,28,"extreme","harder",0
1,29,"extreme","harder",1
1,30,"extreme","harder",1
1,31,"extreme","harder",1
1,32,"extreme","harder",1
1,33,"extreme","harder",0
1,34,"extreme","harder",1
1,35,"extreme","harder",0
1,36,"extreme","harder",1
1,37,"extreme","harder",0
1,38,"extreme","harder",0
1,39,"extreme","harder",0
1,40,"extreme","harder",0
1,41,"extreme","harder",1
1,42,"extreme","harder",1
1,43,"extreme","harder",1
1,44,"extreme","harder",0
1,45,"extreme","harder",0
1,46,"extreme","harder",1
1,47,"extreme","harder",1
1,48,"extreme","harder",1
1,49,"extreme","harder",1
1,50,"extreme","harder",1
1,51,"extreme","harder",1
1,52,"extreme","harder",1
1,53,"extreme","harder",1
1,54,"extreme","harder",1
1,55,"extreme","harder",1
1,56,"extreme","harder",1
1,57,"extreme","harder",1
1,58,"extreme","harder",0
1,59,"extreme","harder",1
1,60,"extreme","harder",1
1,61,"extreme","harder",1
1,62,"extreme","harder",0
1,63,"extreme","harder",0
1,64,"extreme","harder",1
1,65,"extreme","harder",1
1,66,"extreme","harder",0
1,67,"extreme","harder",1
1,68,"extreme","harder",1
1,69,"extreme","harder",1
1,70,"extreme","harder",1
1,71,"extreme","harder",0
1,72,"extreme","harder",1
1,73,"extreme","harder",1
1,74,"extreme","harder",1
1,75,"extreme","harder",1
1,76,"extreme","harder",1
1,77,"extreme","harder",0
1,78,"extreme","harder",1
1,79,"extreme","harder",0
1,80,"extreme","harder",1
1,81,"extreme","harder",1
1,82,"extreme","harder",1
1,83,"extreme","harder",1
1,84,"extreme","harder",0
1,85,"extreme","harder",1
1,86,"extreme","harder",0
1,87,"extreme","harder",1
1,88,"extreme","harder",1
1,89,"extreme","harder",1
1,90,"extreme","harder",1
1,91,"extreme","harder",0
1,92,"extreme","harder",0
1,93,"extreme","harder",1
1,94,"extreme","harder",1
1,95,"extreme","harder",0
1,96,"extreme","harder",1
1,97,"extreme","harder",1
1,98,"extreme","harder",1
1,99,"extreme","harder",0
1,100,"extreme","harder",1
1,101,"extreme","harder",1
1,102,"extreme","harder",1
1,103,"extreme","harder",1
1,104,"extreme","harder",1
1,105,"extreme","harder",1
1,106,"extreme","harder",1
1,107,"extreme","harder",1
1,108,"extreme","harder",1
1,109,"extreme","harder",1
1,110,"extreme","harder",1
1,111,"extreme","harder",1
1,112,"extreme","harder",1
1,113,"extreme","harder",1
1,114,"extreme","harder",0
1,115,"extreme","harder",1
1,116,"extreme","harder",1
1,117,"extreme","harder",1
1,118,"extreme","harder",1
1,119,"extreme","harder",0
1,120,"extreme","harder",0
1,121,"extreme","harder",1
1,122,"extreme","harder",1
1,123,"extreme","harder",0
1,124,"extreme","harder",0
1,125,"extreme","harder",1
1,126,"extreme","harder",1
1,127,"extreme","harder",0
1,128,"extreme","harder",1
1,129,"extreme","harder",1
1,130,"extreme","harder",1
1,131,"extreme","harder",0
1,132,"extreme","harder",1
1,133,"extreme","harder",1
1,134,"extreme","harder",1
1,135,"extreme","harder",1
1,136,"extreme","harder",1
1,137,"extreme","harder",1
1,138,"extreme","harder",0
1,139,"extreme","harder",1
1,140,"extreme","harder",0
1,141,"extreme","harder",1
1,142,"extreme","harder",1
1,143,"extreme","harder",1
1,144,"extreme","harder",1
1,145,"extreme","harder",1
1,146,"extreme","harder",1
1,147,"extreme","harder",1
1,148,"extreme","harder",1
1,149,"extreme","harder",1
1,150,"extreme","harder",1
1,151,"extreme","harder",1
1,152,"extreme","harder",1
1,153,"extreme","harder",1
1,154,"extreme","harder",1
1,155,"extreme","harder",1
1,156,"extreme","harder",1
1,157,"extreme","harder",1
1,158,"extreme","harder",1
1,159,"extreme","harder",1
1,160,"extreme","harder",1
1,161,"extreme","harder",0
1,162,"extreme","harder",1
1,163,"extreme","harder",1
1,164,"extreme","harder",1
1,165,"extreme","harder",1
1,166,"extreme","harder",1
1,167,"extreme","harder",1
1,168,"extreme","harder",0
1,169,"extreme","harder",1
1,170,"extreme","harder",1
1,171,"extreme","harder",1
1,172,"extreme","harder",0
1,173,"extreme","harder",1
1,174,"extreme","harder",1
1,175,"extreme","harder",1
2,1,"moderate","easier",0
2,2,"moderate","easier",0
2,3,"moderate","easier",0
2,4,"moderate","easier",0
2,5,"moderate","easier",0
2,6,"moderate","easier",1
2,7,"moderate","easier",0
2,8,"moderate","easier",0
2,9,"moderate","easier",1
2,10,"moderate","easier",1
2,11,"moderate","easier",1
2,12,"moderate","easier",0
2,13,"moderate","easier",1
2,14,"moderate","easier",1
2,15,"moderate","easier",1
2,16,"moderate","easier",0
2,17,"moderate","easier",0
2,18,"moderate","easier",1
2,19,"moderate","easier",1
2,20,"moderate","easier",0
2,21,"moderate","easier",1
2,22,"moderate","easier",1
2,23,"moderate","easier",1
2,24,"moderate","easier",1
2,25,"moderate","easier",1
2,26,"moderate","easier",0
2,27,"moderate","easier",1
2,28,"moderate","easier",0
2,29,"moderate","easier",1
2,30,"moderate","easier",0
2,31,"moderate","easier",0
2,32,"moderate","easier",1
2,33,"moderate","easier",0
2,34,"moderate","easier",1
2,35,"moderate","easier",0
2,36,"moderate","easier",1
2,37,"moderate","easier",1
2,38,"moderate","easier",0
2,39,"moderate","easier",0
2,40,"moderate","easier",1
2,41,"moderate","easier",1
2,42,"moderate","easier",0
2,43,"moderate","easier",0
2,44,"moderate","easier",0
2,45,"moderate","easier",1
2,46,"moderate","easier",0
2,47,"moderate","easier",1
2,48,"moderate","easier",0
2,49,"moderate","easier",0
2,50,"moderate","easier",0
2,51,"moderate","easier",0
2,52,"moderate","easier",1
2,53,"moderate","easier",0
2,54,"moderate","easier",0
2,55,"moderate","easier",0
2,56,"moderate","easier",1
2,57,"moderate","easier",0
2,58,"moderate","easier",1
2,59,"moderate","easier",1
2,60,"moderate","easier",0
2,61,"moderate","easier",1
2,62,"moderate","easier",1
2,63,"moderate","easier",0
2,64,"moderate","easier",0
2,65,"moderate","easier",0
2,66,"moderate","easier",1
2,67,"moderate","easier",0
2,68,"moderate","easier",1
2,69,"moderate","easier",1
2,70,"moderate","easier",0
2,71,"moderate","easier",0
2,72,"moderate","easier",1
2,73,"moderate","easier",0
2,74,"moderate","easier",0
2,75,"moderate","easier",1
2,76,"moderate","easier",0
2,77,"moderate","easier",0
2,78,"moderate","easier",1
2,79,"moderate","easier",1
2,80,"moderate","easier",1
2,81,"moderate","easier",0
2,82,"moderate","easier",0
2,83,"moderate","easier",1
2,84,"moderate","easier",1
2,85,"moderate","easier",1
2,86,"moderate","easier",0
2,87,"moderate","easier",0
2,88,"moderate","easier",1
2,89,"moderate","easier",1
2,90,"moderate","easier",1
2,91,"moderate","easier",0
2,92,"moderate","easier",0
2,93,"moderate","easier",1
2,94,"moderate","easier",1
2,95,"moderate","easier",0
2,96,"moderate","easier",1
2,97,"moderate","easier",0
2,98,"moderate","easier",0
2,99,"moderate","easier",1
2,100,"moderate","easier",0
2,101,"moderate","easier",0
2,102,"moderate","easier",1
2,103,"moderate","easier",1
2,104,"moderate","easier",1
2,105,"moderate","easier",1
2,106,"moderate","easier",0
2,107,"moderate","easier",1
2,108,"moderate","easier",1
2,109,"moderate","easier",1
2,110,"moderate","easier",1
2,111,"moderate","easier",0
2,112,"moderate","easier",1
2,113,"moderate","easier",1
2,114,"moderate","easier",0
2,115,"moderate","easier",0
2,116,"moderate","easier",1
2,117,"moderate","easier",1
2,118,"moderate","easier",1
2,119,"moderate","easier",1
2,120,"moderate","easier",1
2,121,"moderate","easier",1
2,122,"moderate","easier",1
2,123,"moderate","easier",0
2,124,"moderate","easier",0
2,125,"moderate","easier",1
2,126,"moderate","easier",1
2,127,"moderate","easier",1
2,128,"moderate","easier",0
2,129,"moderate","easier",0
2,130,"moderate","easier",0
2,131,"moderate","easier",0
2,132,"moderate","easier",0
2,133,"moderate","easier",0
2,134,"moderate","easier",0
2,135,"moderate","easier",1
2,136,"moderate","easier",1
2,137,"moderate","easier",1
2,138,"moderate","easier",1
2,139,"moderate","easier",0
2,140,"moderate","easier",1
2,141,"moderate","easier",1
2,142,"moderate","easier",0
2,143,"moderate","easier",1
2,144,"moderate","easier",0
2,145,"moderate","easier",1
2,146,"moderate","easier",1
2,147,"moderate","easier",1
2,148,"moderate","easier",1
2,149,"moderate","easier",0
2,150,"moderate","easier",0
2,151,"moderate","easier",0
2,152,"moderate","easier",1
2,153,"moderate","easier",0
2,154,"moderate","easier",1
2,155,"moderate","easier",1
2,156,"moderate","easier",0
2,157,"moderate","easier",1
2,158,"moderate","easier",1
2,159,"moderate","easier",0
2,160,"moderate","easier",0
2,161,"moderate","easier",0
2,162,"moderate","easier",1
2,163,"moderate","easier",1
2,164,"moderate","easier",0
2,165,"moderate","easier",1
2,166,"moderate","easier",1
2,167,"moderate","easier",0
2,168,"moderate","easier",1
2,169,"moderate","easier",1
2,170,"moderate","easier",1
2,171,"moderate","easier",1
2,172,"moderate","easier",1
2,173,"moderate","easier",1
2,174,"moderate","easier",0
2,175,"moderate","easier",0
2,1,"extreme","easier",1
2,2,"extreme","easier",0
2,3,"extreme","easier",1
2,4,"extreme","easier",1
2,5,"extreme","easier",0
2,6,"extreme","easier",0
2,7,"extreme","easier",0
2,8,"extreme","easier",0
2,9,"extreme","easier",0
2,10,"extreme","easier",1
2,11,"extreme","easier",0
2,12,"extreme","easier",0
2,13,"extreme","easier",0
2,14,"extreme","easier",1
2,15,"extreme","easier",1
2,16,"extreme","easier",0
2,17,"extreme","easier",0
2,18,"extreme","easier",0
2,19,"extreme","easier",0
2,20,"extreme","easier",1
2,21,"extreme","easier",0
2,22,"extreme","easier",1
2,23,"extreme","easier",1
2,24,"extreme","easier",1
2,25,"extreme","easier",0
2,26,"extreme","easier",0
2,27,"extreme","easier",1
2,28,"extreme","easier",1
2,29,"extreme","easier",0
2,30,"extreme","easier",0
2,31,"extreme","easier",0
2,32,"extreme","easier",0
2,33,"extreme","easier",0
2,34,"extreme","easier",1
2,35,"extreme","easier",0
2,36,"extreme","easier",0
2,37,"extreme","easier",0
2,38,"extreme","easier",1
2,39,"extreme","easier",1
2,40,"extreme","easier",0
2,41,"extreme","easier",0
2,42,"extreme","easier",0
2,43,"extreme","easier",0
2,44,"extreme","easier",1
2,45,"extreme","easier",0
2,46,"extreme","easier",0
2,47,"extreme","easier",1
2,48,"extreme","easier",1
2,49,"extreme","easier",0
2,50,"extreme","easier",1
2,51,"extreme","easier",0
2,52,"extreme","easier",1
2,53,"extreme","easier",0
2,54,"extreme","easier",0
2,55,"extreme","easier",0
2,56,"extreme","easier",1
2,57,"extreme","easier",0
2,58,"extreme","easier",0
2,59,"extreme","easier",0
2,60,"extreme","easier",0
2,61,"extreme","easier",0
2,62,"extreme","easier",0
2,63,"extreme","easier",0
2,64,"extreme","easier",1
2,65,"extreme","easier",0
2,66,"extreme","easier",0
2,67,"extreme","easier",1
2,68,"extreme","easier",1
2,69,"extreme","easier",0
2,70,"extreme","easier",1
2,71,"extreme","easier",1
2,72,"extreme","easier",0
2,73,"extreme","easier",1
2,74,"extreme","easier",1
2,75,"extreme","easier",0
2,76,"extreme","easier",1
2,77,"extreme","easier",0
2,78,"extreme","easier",0
2,79,"extreme","easier",0
2,80,"extreme","easier",0
2,81,"extreme","easier",1
2,82,"extreme","easier",0
2,83,"extreme","easier",1
2,84,"extreme","easier",1
2,85,"extreme","easier",0
2,86,"extreme","easier",0
2,87,"extreme","easier",0
2,88,"extreme","easier",0
2,89,"extreme","easier",0
2,90,"extreme","easier",0
2,91,"extreme","easier",1
2,92,"extreme","easier",0
2,93,"extreme","easier",1
2,94,"extreme","easier",0
2,95,"extreme","easier",1
2,96,"extreme","easier",1
2,97,"extreme","easier",1
2,98,"extreme","easier",1
2,99,"extreme","easier",1
2,100,"extreme","easier",0
2,101,"extreme","easier",1
2,102,"extreme","easier",0
2,103,"extreme","easier",0
2,104,"extreme","easier",0
2,105,"extreme","easier",0
2,106,"extreme","easier",1
2,107,"extreme","easier",0
2,108,"extreme","easier",1
2,109,"extreme","easier",0
2,110,"extreme","easier",1
2,111,"extreme","easier",1
2,112,"extreme","easier",0
2,113,"extreme","easier",1
2,114,"extreme","easier",1
2,115,"extreme","easier",0
2,116,"extreme","easier",1
2,117,"extreme","easier",1
2,118,"extreme","easier",1
2,119,"extreme","easier",0
2,120,"extreme","easier",1
2,121,"extreme","easier",0
